School Name,Location,Latitude,Longitude
The Royal Grammar School Guildford Dubai,"Dubai, United Arab Emirates",25.0742823,55.1885387
"The Royal Grammar School, Guildford in Qatar","Doha, Qatar",25.2856329,51.5264162
The SMIC Private School Shanghai,"Shanghai, China",31.2312707,121.4700152
The Scholars' International School,"Doha, Qatar",25.2856329,51.5264162
The School of Research Science,"Dubai, United Arab Emirates",25.0742823,55.1885387
The Sheikh Zayed Private Academy for Girls,"Abu Dhabi, United Arab Emirates",24.4538352,54.3774014
The Spence School,"New York, United States of America",40.7127281,-74.0060152
The Stewart Bilingual School,"London, United Kingdom",51.5074456,-0.1277653
The Sultan's School,"Muscat, Oman",23.6123628,58.5938134
The Sultan's School,"Seeb, Oman",23.65478,58.2058419
"The Tanto International School, Stockholm","Stockholm, Sweden",59.3251172,18.0710935
The Universal American School,Kuwait,29.2733964,47.4979476
The Universal American School - Dubai,United Arab Emirates,24.0002488,53.9994829
The Universal American School-Kuwait,"Hawally, Kuwait",29.3378678,48.0235507
The Victoria School,"Bogota, Colombia",4.6533817,-74.0836331
The Western Australian International School System,"Ho Chi Minh City, Vietnam",10.7755254,106.7021047
The Westminster School,"Dubai, United Arab Emirates",25.0742823,55.1885387
The Winchester School,"Dubai, United Arab Emirates",25.0742823,55.1885387
The Winstedt School,Singapore,1.357107,103.8194992
Think International,Hong Kong,22.350627,114.1849161
Think International School,"Hong Kong, China",22.350627,114.1849161
Thomas Adewumi International College,"Lagos, Nigeria",6.4550575,3.3941795
Thomas Mitchell Primary School,"Endeavour Hills, Australia",-37.9702665,145.2563443
Thuringia International School Weimar,"Weimar, Germany",50.9793301,11.3297921
Tien Shan International School,"Almaty, Kazakhstan",43.2363924,76.9457275
Tip Toe Discovery School,"Sao Paulo, Brazil",-23.5506507,-46.6333824
Tohoku International School,Japan,36.5748441,139.2394179
Tokyo Bay International School,"Tokyo, Japan",35.6768601,139.7638947
Tokyo Gakugei University International Secondary School,Japan,36.5748441,139.2394179
Tokyo International School,"Tokyo, Japan",35.6768601,139.7638947
Tokyo YMCA International School,"Tokyo, Japan",35.6768601,139.7638947
"Topsy Turvy International School, The British School of Bangkok Ltd","Bangkok, Thailand",13.7524938,100.4935089
Torrequebrada International College,"Malaga / Costa Del S, Spain",36.4901559,-4.96236
Traill International School,"Bangkok, Thailand",13.7524938,100.4935089
Transylvania College,"Cluj-Napoca, Romania",46.769379,23.5899542
Treamis International School,India,22.3511148,78.6677428
Tri-County International Academy,United States of America,39.7837304,-100.445882
Trident College Solwezi,"Solwezi, Zambia",-12.1820553,26.3990713
Trinity International School,"Bangkok, Thailand",13.7524938,100.4935089
Trivandrum International School,India,22.3511148,78.6677428
Tromsø International School,Norway,61.1529386,8.7876653
Trondheim International School,Norway,61.1529386,8.7876653
Tsing Yi International Kindergarten,Hong Kong,22.350627,114.1849161
Tsinghua University High School International - Chaoyang,"Beijing, China",40.190632,116.412144
Tunas Muda School,"Jakarta, Indonesia",-6.1754049,106.827168
Tung Chung International Kindergarten,Hong Kong,22.350627,114.1849161
Tunku Putra-HELP,"Kuching, Malaysia",1.5597561,110.345397
Turning Point School,"Culver City, United States of America",34.0211224,-118.396466
UCSI International School,Malaysia,4.5693754,102.2656823
UCSI International School - Kuala Lumpur,"Kuala Lumpur, Malaysia",3.1526589,101.7022205
UCSI International School - Springhill,"Kuala Lumpur, Malaysia",3.1526589,101.7022205
UCSI International School - Subang Jaya,"Kuala Lumpur, Malaysia",3.1526589,101.7022205
UIA International School of Tokyo,"Tokyo, Japan",35.6768601,139.7638947
ULink College,"Guangzhou, China",23.1301964,113.2592945
ULink College Guangzhou,"Guangzhou, China",23.1301964,113.2592945
UPBEAT International School,Japan,36.5748441,139.2394179
USA International School,"Phnom Penh, Cambodia",11.5730391,104.857807
UWC Changshu,"Changshu, China",31.6572954,120.7480757
UWC Dilijan,"Dilijan, Armenia",40.7417126,44.872221
UWC Dilijan College,"Dilijan, Armenia",40.7417126,44.872221
UWC East Africa,"Moshi, Tanzania",-3.3486456,37.3435249
UWC South East Asia,Singapore,1.357107,103.8194992
UWC Thailand,"Phuket, Thailand",7.9366015,98.3529292
UWC Thailand International School,Thailand,14.8971921,100.83273
UWC Waterford Kamhlaba,"Mbabane, Swaziland",-26.325745,31.144663
Umoja International French School,"Kampala, Uganda",0.3177137,32.5813539
Unidad Educativa Particular Bilingüe Liceo Panamericano,Ecuador,-1.3397668,-79.3666965
Union School,"Port-au-Prince, Haiti",18.547327,-72.3395928
Unisus International School Ltd,Canada,61.0666922,-107.991707
United High School,"Buenos Aires, Argentina",-34.6095579,-58.3887904
United Lisbon International School,"Lisbon, Portugal",38.7077507,-9.1365919
United Nations International School,"New York City, United States of America",40.7127281,-74.0060152
United School of Panama,"City, Panama",30.1698381,-85.755833
United School of Tokyo,"Tokyo, Japan",35.6768601,139.7638947
United World College of Changshu,"Changshu, China",31.6572954,120.7480757
United World College of South East Asia,Singapore,1.357107,103.8194992
Universal American School,"Dubai, United Arab Emirates",25.0742823,55.1885387
University Foundation College,"Doha, Qatar",25.2856329,51.5264162
Upper Canada College,"Toronto, Canada",43.6534817,-79.3839347
Uptown International School,"Dubai, United Arab Emirates",25.0742823,55.1885387
Uruguayan American School,Uruguay,-32.8755548,-56.0201525
Uskudar American Academy,"Istanbul, Türkiye",41.006381,28.9758715
Utahloy International School Guangzhou,"Guangzhou, China",23.1301964,113.2592945
Utahloy International School Zeng Cheng,"Guangzhou, China",23.1301964,113.2592945
Utahloy International School Zengcheng,"Guangzhou, China",23.1301964,113.2592945
Utica Academy for International Studies,United States of America,39.7837304,-100.445882
Uwekind International School,Bulgaria,42.6073975,25.4856617
VP Box,"Hanoi, Vietnam",21.0283334,105.854041
Vale Verde International School,"Algarve, Portugal",37.2449218,-8.1959563
Valencia Montessori School,"Valencia, Spain",39.4697065,-0.3763353
Valley International School,"Kuala Lumpur, Malaysia",3.1526589,101.7022205
Vancouver Schools,"Warsaw, Poland",52.2319581,21.0067249
Vasa International School of Stockholm,"Stockholm, Sweden",59.3251172,18.0710935
Verdala International School,Malta,35.8885993,14.4476911
Verita International School,"Athens, Greece",37.9755648,23.7348324
Victoria (Homantin) International Nursery,Hong Kong,22.350627,114.1849161
Victoria - Instituto Bilingue Victoria A.C,"Queretaro, Mexico",20.8052225,-99.8837376
Victoria English School,"Dubai, United Arab Emirates",25.0742823,55.1885387
Victoria International School,"Kuala Lumpur, Malaysia",3.1526589,101.7022205
Victoria International School of Sharjah,"Dubai, United Arab Emirates",25.0742823,55.1885387
Victoria Shanghai Academy,Hong Kong,22.350627,114.1849161
Victoria Shanghai Academy - Hong Kong,"Hong Kong, China",22.350627,114.1849161
Victory Christian International School,"Manila, Philippines",14.5904492,120.9803621
Victory Heights Primary School,"Dubai, United Arab Emirates",25.0742823,55.1885387
Vienna College Namugongo,"Kampala, Uganda",0.3177137,32.5813539
Vienna Elementary School,"Vienna, Austria",48.2083537,16.3725042
Vietnam Australia International School,"Ho Chi Minh City, Vietnam",10.7755254,106.7021047
"Vietnam-Australia School, Hanoi","Hanoi, Vietnam",21.0283334,105.854041
Vijay International School,"Praslin, Seychelles",-4.3250708,55.7356082
Viking International School,"Copenhagen, Denmark",55.6867243,12.5700724
Villa Per Se,"Lima, Peru",-12.0459808,-77.0305912
Vilnius International School,Lithuania,55.3500003,23.7499997
Vinschool Green Bay Primary School,"Hanoi, Vietnam",21.0283334,105.854041
Vinschool Thang Long Primary and Secondary School,"Hanoi, Vietnam",21.0283334,105.854041
Virgin Islands Montessori School & Peter Gruber International Academy,"St. Thomas, -",18.3429082,-64.9188997
Vision International School,"Doha, Qatar",25.2856329,51.5264162
Vistamar School,"El Segundo, United States of America",33.917028,-118.4156337
Vittoria International School,Italy,42.6384261,12.674297
Vivian Fowler Memorial College for Girls,"Lagos, Nigeria",6.4550575,3.3941795
Walden International School Oakville,"Toronto, Canada",43.6534817,-79.3839347
Waldorf-Steiner El Til-ler School,"Barcelona, Spain",41.3825802,2.177073
Warsaw Montessori Family,"Warsaw, Poland",52.2333742,21.0711489
Warwick Academy,"Hamilton, Bermuda",32.2942679,-64.7853167
Wasatch Academy,"Utah, United States of America",39.4225192,-111.714358
Waseda Shibuya Senior High School,Singapore,1.357107,103.8194992
Washington School,"San Jose, Costa Rica",9.9327707,-84.0796144
Washtenaw International High School,United States of America,39.7837304,-100.445882
Wellington College International Bangkok,"Bangkok, Thailand",13.7524938,100.4935089
Wells International School - Bang Na Campus,Thailand,14.8971921,100.83273
Wells International School - On Nut Campus,Thailand,14.8971921,100.83273
Wellspring Learning Community,"Beirut, Lebanon",33.8892265,35.5025585
Wellwood International School,United States of America,39.7837304,-100.445882
Werribee Secondary College,"Melbourne, Australia",-37.8142454,144.9631732
Wesgreen International School,"Sharjah, United Arab Emirates",25.2311534,54.2190083
Wesley Methodist School Kuala Lumpur,"Kuala Lumpur, Malaysia",3.1526589,101.7022205
Wesley Methodist School Penang,"Penang, Malaysia",5.4065013,100.2559077
West Nairobi School,"Nairobi, Kenya",-1.2890006,36.8172812
West Yas Academy,"Abu Dhabi, United Arab Emirates",24.4538352,54.3774014
Westchester Academy for International Studies,United States of America,39.7837304,-100.445882
Western International School of Shanghai,"Shanghai, China",31.2312707,121.4700152
Westlake Boys' High School,"Auckland, New Zealand",-36.852095,174.7631803
Westminster Academy,"Fort Lauderdale, United States of America",26.1223084,-80.1433786
Westminster Academy,"London, United Kingdom",51.5074456,-0.1277653
Westminster International School in Tashkent,"Tashkent, Uzbekistan",41.3123363,69.2787079
Westwood International School,Botswana,-23.1681782,24.5928742
Whitby School,"New York City, United States of America",40.7127281,-74.0060152
Whitefriars College,"Melbourne, Australia",-37.8142454,144.9631732
Whittier International Elementary School,United States of America,39.7837304,-100.445882
Wildwood School,"Los Angeles, United States of America",34.0536909,-118.242766
William W. Bodine High School for International Affairs,United States of America,39.7837304,-100.445882
Williams Middle Magnet School for International Studies,United States of America,39.7837304,-100.445882
Willow International Academy,"Alicante / Costa Bla, Spain",,
Willowbrook International School,Japan,36.5748441,139.2394179
Wilmington Friends School,"Delaware, United States of America",38.6920451,-75.4013315
Windhoek International School,Namibia,-23.2335499,17.3231107
Windrose Academy,"Cairo, Egypt",30.0443879,31.2357257
Windsor High School,"Nassau, Bahamas",25.0782266,-77.3383438
Windsor School,"Nassau, Bahamas",25.0782266,-77.3383438
Winford Bilingual Primary School,"Amsterdam, Netherlands",52.3730796,4.8924534
Winpenny School,"City, Mexico",19.4326296,-99.1331785
Wisdom Mount Academy Qingdao,"Qingdao, China",36.0663249,120.3777659
Wonderland Academy,"Prague, Czech Republic",50.0874654,14.4212535
Woodcroft College,"Adelaide, Australia",-34.9281805,138.5999312
Woodentods International School,"Abuja, Nigeria",9.0643305,7.4892974
Woodford International School,Solomon Islands,-8.7053941,159.1070694
Woodland School,"San Mateo, United States of America",37.496904,-122.3330573
Woodland Star International School,"Nairobi, Kenya",-1.2890006,36.8172812
Woodside International School,"San Francisco / Bay, United States of America",37.7140291,-122.3077942
Woodside School,"Maldonado, Uruguay",-34.9087162,-54.9582718
World International School Cambodia,"Phnom Penh, Cambodia",11.5730391,104.857807
World International School srl,Italy,42.6384261,12.674297
Wotton House International School Gloucestershire,United Kingdom,54.7023545,-3.2765753
Wuhan Australian International School,China,35.000074,104.999927
Wuhan Ulink College of China Optics Valley,"Wuhan, China",30.5951051,114.2999353
Xabia International College,"Alicante / Costa Bla, Spain",,
Xavier College,"Kew, Australia",-37.8033586,145.0333285
Xi'an Hanova International School,"Xi'an, China",34.261004,108.9423363
Xiamen International School,China,35.000074,104.999927
YMCA of Hong Kong Christian College,"Hong Kong, China",22.350627,114.1849161
Yangon International School,"Yangon, Myanmar",16.7967129,96.1609916
Yew Chung Education Foundation Limited,Hong Kong,22.350627,114.1849161
Yew Chung International School Hong Kong,"Hong Kong, China",22.350627,114.1849161
Yew Chung International School Silicon Valley,"San Francisco / Bay, United States of America",37.7140291,-122.3077942
Yew Chung International School of Beijing,"Beijing, China",40.190632,116.412144
Yew Chung International School of Chongqing,China,35.000074,104.999927
Yew Chung International School of Qingdao,China,35.000074,104.999927
Yew Chung International School of Shanghai,"Shanghai, China",31.2312707,121.4700152
Yew Wah International Education Kindergarten of Rizhao,"Shandong, China",36.398987,118.5055691
Yew Wah International Education School of Guangzhou,"Guangzhou, China",23.1301964,113.2592945
Yew Wah School of Shanghai Lingang,"Shanghai, China",31.2312707,121.4700152
YingHua International School,United States of America,39.7837304,-100.445882
Yogyakarta Independent School,"Yogyakarta, Indonesia",-7.9778384,110.3672257
Yokohama Christian School,"Tokyo, Japan",35.6768601,139.7638947
Yokohama International School,"Tokyo, Japan",35.6768601,139.7638947
Yongsan International School of Seoul,"Seoul, South Korea",37.5666791,126.9782914
York International School,United States of America,39.7837304,-100.445882
Yungu School,"Hangzhou, China",30.2489634,120.2052342
Yuvabharathi International School,Singapore,1.357107,103.8194992
